DATE,ROUTE NO,SHOP NO,ACCOUNT,SHOP CODE,SHOP NAME,ODD,PCS,PCS(31),CRATES,SERVICE TIME,LATITUDE,LONGITUDE,ADDRESS
31-May,17,22,KA,101334,7-11 ST1599 ONGPIN 2,16,71,37,3,,14.60017,120.975205,"Imperial Sky Garden Condo Corporation, 707 Ongpin St, Binondo, Manila, 1006 Metro Manila, Philippines"
31-May,17,23,KA,101252,7-11 BINONDO,16,111,57,4,,14.599518,120.973147,"Po Taw Building, Binondo, Manila, Metro Manila, Philippines"
31-May,17,24,KA,101342,7-11 ST1799 NUMANCIA,16,143,74,4,,14.596693,120.972067,"285, San Nicolas, Manila, Metro Manila, Philippines"
31-May,17,25,KA,112441,7-11 ST2616 I PACIFIC RESIDENCES,16,121,62,4,,14.601241,120.970664,"281, San Nicolas, Manila, Metro Manila, Philippines"
31-May,17,26,KA,106639,7-11 ST2183 STO CRISTO RECTO,16,273,141,6,,14.603465,120.968445,"271, San Nicolas, Manila, Metro Manila, Philippines"
31-May,17,27,KA,101322,7-11 JUAN LUNA ST1501,16,83,43,3,,14.604664,120.971033,"Atiya Kaiser Building, Juan Luna St, San Nicolas, Manila, Metro Manila, Philippines"
31-May,17,28,KA,101273,7-11 ST821 CITYPLACE SQUARE BINONDO,16,77,40,3,,14.604037,120.973229,"667 Lachambre St, Binondo, Manila, 1006 Metro Manila, Philippines"
31-May,17,29,KA,101300,7-11 ST1137 CINTELEY,16,113,59,4,,14.607898,120.975702,"Brgy. 259, Tondo, Manila, Metro Manila, Philippines"
31-May,17,30,KA,101194,7-11 ST45 GAGALANGIN (TONDO),16,173,89,5,,14.628917,120.974081,"Brgy. 185, Tondo, Manila, Metro Manila, Philippines"
31-May,17,31,KA,107055,7-11 ST2255 GAGALANGIN 2,16,151,78,4,,14.626819,120.973326,"2503 Juan Luna St, Tondo, Manila, 1013 Metro Manila, Philippines"
31-May,17,32,KA,101274,7-11 ST782 SEAOIL PRITIL,16,100,52,3,,14.616011,120.970257,"629 Esguerra St, Tondo, Manila, Metro Manila, Philippines"
31-May,17,33,KA,101266,7-11 MORIONES,16,140,72,4,,14.609941,120.967825,"577 Moriones St, Tondo, Manila, Metro Manila, Philippines"
31-May,17,34,KA,101331,7-11 ST1634 MARY JOHNSTON,16,131,68,4,,14.609438,120.96631,"General Macario Leon Sakay Monument, Sta. Maria St, Tondo, Manila, Metro Manila, Philippines"
31-May,17,35,KA,101279,7-11 ST860 ASUNCION,16,85,44,3,,14.603706,120.966236,"384 Zaragoza St, Tondo, Manila, 1012 Metro Manila, Philippines"
31-May,17,36,KA,109717,7-11 ST2634 DELPAN,16,226,117,6,,14.599967,120.96498,"275, San Nicolas, Manila, Metro Manila, Philippines"
31-May,17,37,KA,101198,7-11 ST98 YLAYA,16,227,117,5,,14.607171,120.967151,"Brgy. 3, Tondo, Manila, Metro Manila, Philippines"
31-May,17,38,KA,101228,7-11 ST295 KINGS PLAZA,16,93,48,4,,14.606559,120.970057,"934 Juan Luna St, Tondo, Manila, Metro Manila, Philippines"
31-May,18,1,KA,100767,7-11 CAPITOL DRIVE ST1451,16,89,46,4,,14.663727,121.07665,"Matandang Balara, Quezon City, Metro Manila, Philippines"
31-May,18,2,KA,100610,7-11 ST797 OLD BALARA,16,128,67,4,,14.663858,121.069777,"Diliman Apartelle, Commonwealth Ave, Matandang Balara, Quezon City, Metro Manila, Philippines"
31-May,18,3,KA,100659,7-11 ST1083 NEW ERA,16,186,96,5,,14.661977,121.058868,"UP Ayala Bldg M, Central Ave, Diliman, Quezon City, Metro Manila, Philippines"
31-May,18,4,KA,100862,7-11 ST1981 L-PASEO (UP DILIMAN),16,79,41,3,,14.661977,121.058868,"UP Ayala Bldg M, Central Ave, Diliman, Quezon City, Metro Manila, Philippines"
31-May,18,5,KA,108076,7-11 ST2385 PARAGON PLACE,16,73,38,3,,14.678122,121.083794,"Ever Gotesco, Quezon City, Metro Manila, Philippines"
31-May,18,6,KA,100575,7-11 CITY OIL FAIRVIEW,16,76,40,3,,14.706022,121.073445,"Fairview, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,18,7,KA,100701,7-11 CPI REGALADO,16,72,37,3,,14.706683,121.069538,"Fairview, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,18,8,KA,100702,7-11 ST1184 ATHERTON,16,129,67,4,,14.70892,121.062837,"North Fairview, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,18,9,KA,109494,7-11 ST2507 PESETA,16,133,69,4,,14.709338,121.0568,"Santa Monica, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,18,10,KA,100431,7-11 ZABARTE,16,182,94,5,,14.731648,121.048586,"MAYNILAD, Quirino Hwy, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,18,11,KA,100851,7-11 ST1937 VILLA VERDE,16,79,41,3,,14.722156,121.041719,"Santa Monica, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,18,12,KA,100693,7-11 ST992 RL MALL,16,80,41,3,,14.721623,121.040026,"Novaliches Proper, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,18,13,KA,100852,7-11 ST1933 NOVAVILLE,16,109,57,3,,14.737675,121.032316,"Brgy. 169, Caloocan, Metro Manila, Philippines"
31-May,18,14,KA,108079,7-11 ST2184 LAWANG BATO,16,135,70,4,,14.730125,120.992766,"Lawang Bato, Valenzuela, Metro Manila, Philippines"
31-May,18,15,KA,100734,7-11 KAYBIGA,16,135,70,4,,14.719188,121.007089,"Caybiga, General Luis, Caloocan, Metro Manila, Philippines"
31-May,18,16,KA,100636,7-11 ST902 SITIO GITNA,16,104,54,3,,14.719871,121.015077,"Caybiga, Metro Manila, Philippines"
31-May,18,17,KA,100655,7-11 ST1051 CALIFORNIA VILLAGE,16,89,46,3,,14.705184,121.021823,"San Bartolome, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,18,18,KA,100814,7-11 ST1764 REBISCO,16,100,52,3,,14.719206,121.022895,"Nagkaisang Nayon, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,18,19,KA,108078,7-11 ST1998 CAPRI,16,124,64,4,,14.720333,121.028092,"Nagkaisang Nayon, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,18,20,KA,107314,7-11 ST2308 JORDAN HEIGHTS,16,96,50,3,,14.726449,121.024304,"Caloocan, Metro Manila, Philippines"
31-May,18,21,KA,107313,7-11 ST2065 LLANO ROAD,16,115,60,4,,14.730349,121.01883,"Llano, Caloocan, Metro Manila, Philippines"
31-May,18,22,KA,108845,7-11 ST2199LLANO ELEMENTARY,16,160,83,4,,14.73243,121.012731,"Llano, Caloocan, Metro Manila, Philippines"
31-May,18,23,KA,100426,7-11 NOVALICHES,16,161,83,4,,14.721954,121.038881,"Novaliches Proper, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,18,24,KA,100452,7-11 ST217 NOVA 3,16,115,59,4,,14.719347,121.039733,"Novaliches Proper, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,18,25,KA,100428,7-11 ST160 SAN BARTOLOME,16,153,79,4,,14.701746,121.034828,"315 Pablo Dela Cruz, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,18,26,KA,100678,7-11 ST1186 BAGBAG,16,121,63,4,,14.696568,121.03238,"Rosario Sy Apartments, 645 Quirino Hiway Quirino Hwy, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,18,27,KA,100683,7-11 ST1061 KINGSPOINT,16,130,67,4,,14.693078,121.029738,"Talipapa, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,18,28,KA,100511,7-11 ST125 JP RAMOY,16,225,44,6,,14.685874,121.023995,"Talipapa, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,18,29,KA,100760,7-11 ST1553 CPI SAUYO,6,115,60,4,,14.693849,121.055388,"Sauyo, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,18,30,KA,100842,7-11 ST1920 MAPAYAPA,16,119,62,4,,14.686538,121.064459,"Pasong Tamo, Quezon City, Metro Manila, Philippines"
31-May,18,31,KA,100697,7-11 JETTIE DAHLIA,16,82,42,3,,14.699351,121.060069,"Fairview, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,18,32,KA,109508,7-11 ST2490 THE ROLEX PLACE,16,55,29,2,,14.699675,121.065959,"1 Dahlia Ave, Novaliches, Quezon City, 1118 Metro Manila, Philippines"
31-May,18,33,KA,100685,7-11 ST1140 REGALADO HIVE,16,60,31,2,,14.699618,121.067846,"Fairview, Novaliches, Quezon City, Metro Manila, Philippines"
31-May,19,1,KA,100856,7-11 ST1974 TANONG MARIKINA,16,92,48,3,,14.634074,121.086378,"Tañong, Marikina, 1800 Metro Manila, Philippines"
31-May,19,2,KA,100500,7-11 ST367 RIVERBANKS,16,83,43,4,,14.634074,121.086378,"Tañong, Marikina, 1800 Metro Manila, Philippines"
31-May,19,3,KA,100617,7-11 ST801 RIVERBANKS 2,16,45,23,3,,14.632957,121.082583,"Barangka, Marikina, Metro Manila, Philippines"
31-May,19,4,KA,100667,7-11 ST1097 CALTEX AURORA,16,103,54,4,,14.629083,121.069736,"Marilag, Project 4, Quezon City, Metro Manila, Philippines"
31-May,19,5,KA,100755,7-11 A. SQUARE ANONAS ST1395,16,55,29,3,,14.627964,121.063483,"Quirino 3-A, Project 3, Quezon City, Metro Manila, Philippines"
31-May,19,6,KA,100649,7-11 WORLD CITI,16,82,43,3,,14.62736,121.063421,"Bagumbuhay, Project 4, Quezon City, Metro Manila, Philippines"
31-May,19,7,KA,100474,7-11 ST276 HANSEL,16,75,49,4,,14.623075,121.053164,"70 Aurora Blvd, Quezon City, 1102 Metro Manila, Philippines"
31-May,19,8,KA,100464,7-11 ST250 AURORA,20,60,31,3,,14.62256,121.052027,"E. Rodriguez, Quezon City, Metro Manila, Philippines"
31-May,19,9,KA,100502,7-11 ST383 MAYA,16,131,68,4,,14.62408,121.049272,"678 Epifanio de los Santos Ave, Quezon City, 1102 Metro Manila, Philippines"
31-May,19,10,KA,100854,7-11 ST1861 NEPA Q MART,16,142,73,4,,14.62733,121.047725,"Ermin Garcia Bus Stop, Northbound, Epifanio de los Santos Ave, Lungsod Quezon, Kalakhang Maynila, Philippines"
31-May,19,11,KA,100493,7-11 ST323 GMA 7,16,107,55,4,,14.633245,121.043341,"131 South, Diliman, Quezon City, 1103 Metro Manila, Philippines"
31-May,19,12,KA,100728,7-11 TUNE HOTEL QC,16,75,39,3,,14.633426,121.04055,"Sacred Heart, Diliman, Quezon City, Metro Manila, Philippines"
31-May,19,13,KA,100494,7-11 ST330 IMPERIAL,16,103,54,3,,14.635409,121.035657,"278 Tomas Morato Ave, Diliman, Quezon City, Metro Manila, Philippines"
31-May,19,14,KA,100595,7-11 EL JARDIN DE PRESIDENTE,16,37,20,2,,14.637847,121.038611,"Bohol Mansion, #43 Eugenio Lopez Dr, Diliman, Quezon City, Metro Manila, Philippines"
31-May,19,15,KA,100444,7-11 QUEZON AVENUE,16,72,37,3,,14.643373,121.037684,"South Triangle, Diliman, Quezon City, Metro Manila, Philippines"
31-May,19,16,KA,100783,7-11 ST1623 FRANCESCA TOWER,16,53,27,2,,14.637115,121.041699,"South Triangle, Diliman, Quezon City, Metro Manila, Philippines"
31-May,19,17,KA,100496,7-11 R. MAGSAYSAY,16,147,76,4,,14.627291,121.047366,"Ermin Garcia Bus Stop, Quezon City, Metro Manila, Philippines"
31-May,19,18,KA,100425,7-11 ST165 SUPER LINES,16,268,139,7,,14.627291,121.047366,"Ermin Garcia Bus Stop, Quezon City, Metro Manila, Philippines"
31-May,19,19,KA,100457,7-11 ST268 ARAYAT 2,16,87,45,3,,14.619562,121.050531,"Cubao, Quezon City, Metro Manila, Philippines"
31-May,19,20,KA,108653,7-11 ST2358 CORP PINATUBO,16,74,39,3,,14.620885,121.049803,"Cubao, Quezon City, Metro Manila, Philippines"
31-May,19,21,KA,107310,7-11 ST2296 LRT CUBAO,16,45,23,2,,14.622416,121.052656,"Araneta Center - Cubao Station, Cubao, Quezon City, Metro Manila, Philippines"
31-May,19,22,KA,100605,7-11 ST763 MANHATTAN PARKWAY,16,44,23,3,,14.622545,121.055169,"15 General Roxas Ave, Cubao, Quezon City, 1109 Metro Manila, Philippines"
31-May,19,23,KA,100732,7-11 ST1257 MANHATTAN PARKVIEW,16,59,44,2,,14.623196,121.05469,"Manhattan Tower 2, 20 General Malvar Ave, Cubao, Quezon City, 1109 Metro Manila, Philippines"
31-May,19,24,KA,100604,7-11 ST762 SUPER CENTER,23,193,100,5,,14.621148,121.055588,"20 Times Square Ave, Cubao, Quezon City, 1100 Metro Manila, Philippines"
31-May,19,25,KA,112438,7-11 ST2625 MANHATTAN HEIGHTS,16,128,66,4,,14.620999,121.056854,"Socorro, Cubao, Quezon City, Metro Manila, Philippines"
31-May,19,26,KA,103674,7-11 ST2007 GATEWAY MALL,16,49,26,2,,14.621595,121.052126,"Socorro, Cubao, Quezon City, Metro Manila, Philippines"
31-May,19,27,KA,100711,7-11 ST1258 FARMERS PLAZA 2,16,47,36,3,,14.620101,121.051284,"Farmers Plaza, 20 GEN. Araneta Ave. Araneta Center, Cubao, Quezon City, 1109 Metro Manila, Philippines"
31-May,19,28,KA,100523,7-11 ST460 TELLUS ARANETA CENTER,24,67,52,3,,14.618877,121.053536,"201 General Mc Arthur Ave, Cubao, Quezon City, 1109 Metro Manila, Philippines"
31-May,19,29,KA,108294,7-11 ST2301 CYBER PARK TOWER,24,69,36,3,,14.618968,121.054993,"Socorro, Cubao, Quezon City, Metro Manila, Philippines"
31-May,19,30,KA,106329,7-11 ST2096 UNION SQUARE 15TH AVE.,16,113,59,4,,14.622467,121.058288,"San Roque, Cubao, Quezon City, Metro Manila, Philippines"
31-May,20,1,KA,100491,7-11 ST307 MADRIGAL,16,81,63,3,,14.557993,121.019741,"U2301 PBCom Tower 6795, Makati, Metro Manila, Philippines"
31-May,20,2,KA,103913,7-11 ST2080 PALANAN,24,69,36,2,,14.558622,121.001552,"Palanan, Makati, Metro Manila, Philippines"
31-May,20,3,KA,100643,7-11 ST940 RADA,16,53,41,3,,14.55607,121.018604,"Palanan, Makati, Metro Manila, Philippines"
31-May,20,4,KA,100516,7-11 STERLING CENTER,24,70,54,3,,14.557547,121.017166,"102 Esteban, Legazpi Village, Makati, Kalakhang Maynila, Philippines"
31-May,20,5,KA,100527,7-11 ONE SOLARIS RETAIL 2,24,91,70,4,,14.557806,121.017438,"7650 Dela Rosa Street, Legazpi Village, Makati, 1200 Kalakhang Maynila, Philippines"
31-May,20,6,KA,108296,7-11 ST2414 I CARE MAKATI,24,40,21,2,,14.558135,121.016158,"Sotto, Legazpi Village, Makati, Kalakhang Maynila, Philippines"
31-May,20,12,KA,100827,7-11 ST1649 TUNE HOTEL - MAKATI,16,89,46,3,,14.559713,121.013227,"99 Urban Ave, Makati, 1230 Metro Manila, Philippines"
31-May,20,13,KA,100484,7-11 ST300 CONVERGYS,16,41,32,2,,14.559431,121.01613,"103 Salcedo, Legazpi Village, Makati, Kalakhang Maynila, Philippines"
31-May,20,14,KA,108472,7-11 ST2263 ONE CENTRAL,24,51,26,2,,14.561114,121.017223,"One Central, Makati, Metro Manila, Philippines"
31-May,20,15,KA,100657,7-11 ST1015 ALPHA LAND MAKATI MALL,16,86,67,4,,14.562424,121.015761,"6819 Ayala Ave, Makati, 1226 Metro Manila, Philippines"
31-May,20,18,KA,107165,7-11 ST2309 VICTORY HOTEL,24,84,44,3,,14.553257,121.012823,"7934 M. Ocampo, 7934 M.Ocampo, Makati, Metro Manila, Philippines"
31-May,20,19,KA,100833,7-11 CHINO ROCES ST1420,16,59,46,3,,14.551925,121.013745,"2314 Chino Roces Ave, Makati, 1230 Metro Manila, Philippines"
31-May,20,20,KA,100712,7-11 ST1279 BEACON,24,68,53,3,,14.551646,121.013829,"The Beacon - Roces Tower, Legazpi Village, Makati, Metro Manila, Philippines"
31-May,20,21,KA,100506,7-11 ST2207 DON BOSCO,24,71,55,3,,14.548291,121.014309,"The Beacon - Roces Tower, Legazpi Village, Makati, Metro Manila, Philippines"
31-May,20,22,KA,100855,7-11 ST1780 WILCON IT HUB,24,134,70,4,,14.542981,121.017692,"San Lorenzo, Makati, Metro Manila, Philippines"
31-May,20,23,KA,109563,7-11 ST2247 SAN LORENZO PLACE,16,111,58,3,,14.542101,121.018393,"San Lorenzo, Makati, Metro Manila, Philippines"
31-May,20,24,KA,101206,7-11 EVANGELISTA,16,127,98,4,,14.550935,121.010206,"Pio del Pilar, Makati, Metro Manila, Philippines"
31-May,20,25,KA,100705,7-11 ST1340 EVANGELISTA 2,24,78,60,3,,14.548491,121.010884,"Pio del Pilar, Makati, Metro Manila, Philippines"
31-May,20,26,KA,108073,7-11 ST2149 BANGKAL 2,24,70,54,3,,14.542584,121.013112,"Bangkal, Makati, Metro Manila, Philippines"
31-May,20,27,KA,100664,7-11 ST1100 PTT OSMENIA,24,69,36,3,,14.546091,121.013483,"Bangkal, Makati, Metro Manila, Philippines"
31-May,20,28,KA,100469,7-11 ST243 MERVILLE,16,356,184,8,,14.508587,121.03337,"Pasay, Metro Manila, Philippines"
31-May,20,29,KA,107167,7-11 ST2292 EDISON AVE.,16,203,105,6,,14.49743,121.03303,"Sun Valley, Parañaque, 1709 Metro Manila, Philippines"
31-May,20,30,KA,112440,7-11 ST2650 AMAIA BICUTAN,16,343,177,7,,14.493094,121.041834,"Sun Valley, Parañaque, 1709 Metro Manila, Philippines"
31-May,20,31,KA,100568,7-11 BETTERLIVING 3,16,57,30,2,,14.485156,121.039687,"17 Australia, Parañaque, 1709 Metro Manila, Philippines"
31-May,20,32,KA,100582,7-11 BETTERLIVING 4,16,68,35,3,,14.483488,121.033037,"Don Bosco, Parañaque, Metro Manila, Philippines"
31-May,21,3,MD,102021,MD VICTORY LINER PASAY,16,760,760,15,,14.539159,121.006755,"Pasay, 651 Epifanio de los Santos Ave, Pasay, Metro Manila, Philippines"
31-May,21,4,KA,109791,SH MALIBAY,31,51,51,2,,14.538418,121.006175,"Pasay, Malibay, Pasay, Metro Manila, Philippines"
31-May,21,6,KA,107042,SMFA PARK AVE. PASAY,31,33,33,1,,14.540033,120.998061,"74, Pasay, Metro Manila, Philippines"
31-May,21,7,KA,103721,SH EDSA HERITAGE,31,25,25,1,,14.53756,120.993651,"Barangay 76, Pasay, Metro Manila, Philippines"
31-May,21,8,KA,107742,SMFA FB HARRISON CUNETA,31,39,39,2,,14.536387,120.99605,"75, Pasay, Metro Manila, Philippines"
31-May,21,9,MD,103900,MD MAHAL KITA DRIVE INN TAFT,31,340,340,10,,14.53664,120.999827,"Saulog Transit Bus Terminal, Pasay, Metro Manila, Philippines"
31-May,21,10,MD,103905,MD LRT BACLARAN STATION,31,958,958,19,,14.534038,120.99807,"Baclaran, Taft Ave Ext, Pasay, Metro Manila, Philippines"
31-May,21,11,KA,107134,7-11 ST2254 TAMBO 2,31,80,39,3,,14.517358,120.996441,"Tambo, Parañaque, Metro Manila, Philippines"
31-May,21,13,KA,102045,BAYVIEW PETRON SERVICE CENTER,15,14,13,2,,14.523446,120.994025,"Tambo, Parañaque, Metro Manila, Philippines"
31-May,21,17,MD,112758,MD TRO-SPE VICTORY FOOD MARKET BACLARAN,27,286,286,8,,14.532248,120.99497,"Baclaran, Parañaque, Metro Manila, Philippines"
31-May,21,18,KA,102467,PETROLEUM DISTRIBUTORS & SVCS CORP,31,44,44,2,,14.517381,121.000357,"Pasay, Metro Manila, Philippines"
31-May,21,19,MD,100097,MD OLD DOMESTIC,31,1776,1776,45,,14.524834,121.000818,"NAIA Terminal 4, Pasay, Metro Manila, Philippines"
31-May,21,20,MD,102008,MD AIRPORT TERMINAL 2,31,944,944,28,,14.509109,121.011963,"3 Arrivals Rd, Parañaque, Metro Manila, Philippines"
31-May,21,21,MD,112400,MD ATIN ITO NAIA 1,31,239,232,6,,14.505251,121.005316,"Terminal 1 Departures Area, Parañaque, Metro Manila, Philippines"
31-May,21,24,KA,102532,MAGALLANES MGMT2,30,177,177,3,,14.53144,121.02132,"Magallanes, Makati, Metro Manila, Philippines"
31-May,21,25,KA,101680,PETRON CITY FILL,31,21,21,2,,14.528947,121.026254,"Fort Bonifacio, Taguig, Metro Manila, Philippines"
31-May,21,26,ZAPP,ZP00043,ZAPP  OBJEE,31,93,81,3,,14.526455,121.02656,"Fort Bonifacio, Taguig, Metro Manila, Philippines"
31-May,21,28,KA,112509,LAWSON NEWPORT 150,27,110,50,3,,14.523621,121.01252,"Newport Carabao Statue, Pasay, Metro Manila, Philippines"
31-May,21,29,KA,101247,7-11 TAMBO COASTAL,14,83,43,4,,14.512835,120.992265,"8344 E3, Parañaque, Metro Manila, Philippines"
31-May,21,30,KA,109695,7-11 ST2565 CITY OF DREAMS 2,16,137,71,5,,14.522848,120.992401,"Tambo, Parañaque, Metro Manila, Philippines"
31-May,21,31,KA,108436,7-11 ST2400 CITY OF DREAMS,16,120,62,5,,14.522848,120.992401,"Tambo, Parañaque, Metro Manila, Philippines"
31-May,21,32,KA,101215,7-11 ST185 GLOBAL,16,86,44,3,,14.517098,120.994075,"Tambo, Parañaque, Metro Manila, Philippines"
31-May,21,33,MD,402215,"MD SHOP, KFC MD NAIA 3",16,242,242,8,,14.52184,121.013009,"Pasay, Metro Manila, Philippines"
31-May,21,37,MD,100096,MD AMB MULTINATIONAL,31,530,530,12,,14.500059,120.997305,"Santo Nino, Metro Manila, Philippines"
31-May,21,38,ZAPP,ZP00416,ZAPP SLT CAAP PASAY,31,38,27,2,,14.514409,121.00506,"Pasay, Metro Manila, Philippines"
31-May,21,39,ZAPP,ZP00034,ZAPP SLT ALDANA,22,35,32,2,,14.480418,120.98092,"Barangay Daniel Fajardo, Las Pinas, Metro Manila, Philippines"
31-May,21,40,MD,107091,MD PUREGOLD PARANAQUE,29,306,266,8,,14.50087,120.997215,"Santo Nino, Metro Manila, Philippines"
30-May,21,14,KA,101203,7-11 ST11 BACLARAN 1,27,138,67,4,,14.527374,120.997017,"Baclaran, Parañaque, Metro Manila, Philippines"
30-May,21,15,KA,101278,7-11 ST850 AIRPORT RD 2,15,133,65,4,,14.52704,120.993992,"727 Roxas Blvd, Baclaran, Parañaque, 1702 Metro Manila, Philippines"
30-May,21,16,KA,106455,7-11 ST1946 AIRPORT 3,15,90,44,3,,14.527445,120.995053,"Baclaran, Parañaque, Metro Manila, Philippines"
30-May,21,22,KA,101233,7-11 ST372 PASCOR DRIVE,15,207,101,5,,14.507248,121.000679,"Pascor Dr, Parañaque, Metro Manila, Philippines"
30-May,21,23,KA,101240,7-11 ST418 MULTINATIONAL,15,115,56,5,,14.49988,120.997105,"Santo Nino, Metro Manila, Philippines"
30-May,21,34,KA,112564,7-11 T3 ARRIVAL,15,222,108,6,,14.52184,121.013009,"Pasay, Metro Manila, Philippines"
30-May,21,35,KA,101262,7-11 NAIA 3,15,133,64,4,,14.52184,121.013009,"Pasay, Metro Manila, Philippines"
30-May,21,41,KA,112911,LAWSON OKADA,15,488,142,7,,14.512709,120.97903,"Don Galo, Parañaque, Metro Manila, Philippines"
11-May,21,5,MD,107176,MD MRT TAFT AVE.,9,615,199,10,,14.537604,121.001358,"Pasay, Sgt. Mariano, Pasay, Metro Manila, Philippines"
7-May,21,27,KA,109684,LAWSON BELMONT,10,108,11,3,,14.520969,121.016303,"Pasay, Metro Manila, Philippines"
31-May,22,1,KA,107155,LAWSON - MAGSAYSAY,3,43,11,2,,14.60286,121.092315,"Manggahan, Pasig, Metro Manila, Philippines"
31-May,22,2,MD,102426,MD MAGSAYSAY,8,458,458,11,,14.602999,121.092685,"Manggahan, Pasig, Metro Manila, Philippines"
31-May,22,3,MD,108697,MD SUPER 8 TAYTAY RIZAL,31,213,213,8,,14.557852,121.134349,"Taytay, Rizal, Philippines"
31-May,22,4,MD,101475,MD PARCO ANGONO,31,153,148,5,,14.52308,121.153416,"Angono, Rizal, Philippines"
31-May,22,5,MD,101642,MD PANTOK,30,183,183,6,,14.493983,121.179635,"Binangonan, Rizal, Philippines"
31-May,22,6,ZAPP,ZP00513,Zapp Binangonan Ferry Terminal Rizal,31,109,109,4,,14.462033,121.191547,"Ferry Terminal, Sta. Ursula, Libid, Binangonan, 1940 Lalawigan ng Rizal, Philippines"
31-May,22,7,MD,102524,MD BINANGONAN 2,31,304,304,8,,14.464255,121.192843,"Binangonan, Rizal, Philippines"
31-May,22,8,KA,108521,SMFA MORONG,31,16,16,2,,14.51561,121.238874,"Morong, Rizal, Philippines"
31-May,22,9,KA,100675,7-11 ST1150 BARAS,31,103,53,4,,14.522941,121.265607,"Baras, Rizal, Philippines"
31-May,22,11,KA,100845,7-11 ST1845 TANAY POBLACION,16,135,70,5,,14.497555,121.285228,"Tanay, Rizal, Philippines"
31-May,22,12,KA,106355,7-11 ST1997 TANAY SAMPALOC,16,241,125,7,,14.546111,121.365259,"Tanay, Rizal, Philippines"
31-May,22,13,KA,100609,7-11 ST772 TANAY 2,16,104,21,3,,14.494765,121.290154,"Tanay, Rizal, Philippines"
31-May,22,14,KA,109261,7-11 ST2545 PILILLA,6,92,48,4,,14.481753,121.306696,"Pililla, Rizal, Philippines"
31-May,22,15,KA,107120,SMFA TANAY,16,15,15,2,,14.50105,121.284057,"Tanay, Rizal, Philippines"
31-May,22,19,MD,101464,MD TANAY RIZAL,31,386,386,9,,14.494476,121.289703,"Tanay, Rizal, Philippines"
31-May,22,20,ZAPP,ZP00247,Zapp Chilichan Asian Bistro Morong,31,26,23,1,,14.524991,121.235935,"Morong, Rizal, Philippines"
31-May,22,21,ZAPP,ZP01406,Zapp J4 CMB Store Teresa,27,25,25,1,,14.549862,121.218523,"Bagumbayan, Teresa, Rizal, Philippines"
31-May,22,23,ZAPP,ZP00969,Zapp Macmel Store Teresa,31,84,84,2,,14.567072,121.206056,"Teresa, Rizal, Philippines"
31-May,22,24,ZAPP,ZP01430,Zapp Mary Store Antipolo,31,63,61,3,,14.575855,121.190479,"Dalig, Padilla, Antipolo, Rizal, Philippines"
31-May,23,1,ZAPP,ZP01375,Zapp Cainta Public Market,30,28,24,2,,14.587571,121.112925,"Cainta, Rizal, Philippines"
31-May,23,2,KA,109898,SMFA CDV PETRON STATION,27,17,17,2,,14.587353,121.111503,"Cainta, Rizal, Philippines"
31-May,23,3,ZAPP,ZP01404,Zapp Wandelicious Diner Cainta Rizal,31,28,27,2,,14.58657,121.111896,"Cainta, Rizal, Philippines"
31-May,23,4,MD,108816,MD CAINTA ARDI MALL,30,380,380,10,,14.576641,121.116327,"San Andres, Cainta, Rizal, Philippines"
31-May,23,5,MD,108821,MD GREENLAND,31,371,371,9,,14.575832,121.121095,"San Juan, Cainta, Lalawigan ng Rizal, Philippines"
31-May,23,6,MD,108817,MD TAYTAY RIZAL,31,460,460,11,,14.569723,121.131426,"Taytay, Rizal, Philippines"
31-May,23,7,MD,101474,MD MUZON-TAYTAY,31,184,178,6,,14.543584,121.144601,"Chara's Salon for Men & Women, G. Borja Ave, Taytay, Rizal, Philippines"
31-May,23,8,MD,109662,MD ROBLOU PLACE CAINTA,30,234,181,7,,14.583886,121.123809,"Sunset Dr, Cainta, Rizal, Philippines"
31-May,23,13,MD,101640,MD TIKLING,24,218,211,6,,14.576376,121.143675,"Taytay, Rizal, Philippines"
31-May,23,15,KA,100882,SMFA MANILA EAST,30,18,18,2,,14.549215,121.14058,"Taytay, Rizal, Philippines"
31-May,23,16,MD,108775,MD PUREGOLD BINANGONAN RIZAL,31,233,233,7,,14.491845,121.181212,"Binangonan, Rizal, Philippines"
31-May,23,17,KA,100892,SMFA BINANGONAN TAYUMAN,31,19,19,2,,14.512795,121.164052,"Binangonan, Rizal, Philippines"
